timestamp,side,quantity,fill_price,fee,reason,cash_after,shares_after,equity_after
2024-01-01 02:00:00,BUY,249.75896494940366,100.14655532011453,1.0,signal,74986.5,249.75896494940366,99986.5
2024-01-01 03:00:00,SELL,249.75896494940366,101.01747444228626,1.0,signal,100215.51985850825,0.0,100215.51985850825
2024-01-01 06:00:00,BUY,255.60003537208985,98.06887103172323,1.0,signal,75148.11295389888,255.60003537208985,100201.99291852594
2024-01-01 07:00:00,SELL,255.60003537208985,97.69041686649021,1.0,signal,100116.78696048798,0.0,100116.78696048798
2024-01-01 08:00:00,BUY,256.0474350234368,97.80106305771004,1.0,signal,75074.07562199593,256.0474350234368,100103.27236211792
2024-01-01 09:00:00,BUY,1.5588033688047744,96.99611734711115,1.0,signal,74921.87774751427,257.60623839224155,99896.19551707125
2024-01-01 10:00:00,SELL,1.743913880667833,97.78036879052911,1.0,signal,75091.3982899049,255.86232451157372,100122.22615418075
2024-01-01 11:00:00,SELL,255.86232451157372,98.57023072405168,1.0,signal,100310.8066506029,0.0,100310.8066506029
2024-01-05 00:00:00,BUY,253.05352145678654,99.14993622314267,1.0,signal,75219.56613712086,253.05352145678654,100297.26779977158
2024-01-05 01:00:00,BUY,1.8191807017501276,98.19091161045542,1.0,signal,75039.93912563186,254.87270215853667,100053.61525713291
2024-01-05 02:00:00,SELL,0.8207801183191634,98.51434721251492,1.0,signal,75119.79774319309,254.0519220402175,100160.07714076864
2024-01-05 04:00:00,BUY,2.3517725247196495,97.40924804275483,1.0,signal,74889.71334999254,256.40369456493715,99853.32262830809
2024-01-05 05:00:00,SELL,2.5254357876508777,98.60538462042334,1.0,signal,75137.73491716804,253.87825877728628,100184.02141391409
2024-01-05 06:00:00,SELL,253.87825877728628,98.28367077688034,1.0,signal,100088.82212024248,0.0,100088.82212024248
2024-01-05 07:00:00,BUY,252.5262129786687,99.13710080838369,1.0,signal,75053.10548741682,252.5262129786687,100075.31101747743
2024-01-05 08:00:00,BUY,1.6926095517629562,98.24128043802992,1.0,signal,74885.82135776998,254.21882253043165,99848.12284386482
2024-01-05 10:00:00,BUY,2.105848077148977,97.16667256511683,1.0,signal,74680.20310718576,256.32467060758063,99573.97156224644
2024-01-05 11:00:00,BUY,0.5930914430301755,96.86639540813862,1.0,signal,74621.75247695202,256.9177620506108,99496.01287292258
2024-01-05 12:00:00,SELL,1.665146537722734,97.61177092860808,1.0,signal,74783.29037935477,255.25261551288807,99711.41427567504
2024-01-05 13:00:00,SELL,255.25261551288807,95.95498640519708,1.0,signal,99275.05163078495,0.0,99275.05163078495
2024-01-05 21:00:00,BUY,262.0231529431625,94.76709218340109,1.0,signal,74442.87934163486,262.0231529431625,99261.6422493311
2024-01-05 23:00:00,SELL,262.0231529431625,96.01578008385567,1.0,signal,99600.23677150403,0.0,99600.23677150403
2024-01-07 10:00:00,BUY,266.82288637065545,93.36721284045095,1.0,signal,74686.72754903158,266.82288637065545,99586.78674190759
2024-01-07 11:00:00,SELL,3.569815388099414,94.95089149889097,1.0,signal,75024.68470261808,263.25307098255604,100033.30279127692
2024-01-07 12:00:00,SELL,263.25307098255604,95.10307358587505,1.0,signal,100059.8608839797,0.0,100059.8608839797
2024-01-10 00:00:00,BUY,257.6833396756916,97.12491593404465,1.0,signal,75031.38818037427,257.6833396756916,100046.3534013692
2024-01-10 01:00:00,SELL,257.6833396756916,98.35459639808491,1.0,signal,100374.72905268754,0.0,100374.72905268754
2024-01-11 01:00:00,BUY,266.36178089813933,94.2561242068901,1.0,signal,75267.49994838408,266.36178089813933,100361.18221155596
2024-01-11 02:00:00,BUY,3.4756062233835223,92.62763438837531,1.0,signal,74944.56276584655,269.83738712152285,99926.47065051112
2024-01-11 03:00:00,BUY,2.947485934077065,91.29653337247902,1.0,signal,74674.46751790117,272.7848730555999,99566.33485066282
2024-01-11 04:00:00,SELL,4.327246803012656,93.17462989219378,1.0,signal,75076.65713722406,268.45762625258726,100102.61008151791
2024-01-11 05:00:00,BUY,2.5607113752157034,92.09508011149452,1.0,signal,74839.82821798115,271.01833762780296,99786.81024248549
2024-01-11 07:00:00,SELL,1.5766231939016961,92.72084973130991,1.0,signal,74985.0140602258,269.44171443390127,99980.37645679637
2024-01-11 08:00:00,SELL,5.764909504208447,95.44226895081434,1.0,signal,75534.23010360358,263.6768049296928,100712.73188668626
2024-01-11 09:00:00,SELL,263.6768049296928,94.3527318586781,1.0,signal,100411.85697648785,0.0,100411.85697648785
2024-01-17 07:00:00,BUY,235.82874866834047,106.49895684077693,1.0,signal,75295.34125024383,235.82874866834047,100398.30549436579
2024-01-17 08:00:00,SELL,235.82874866834047,105.9224944911473,1.0,signal,100273.91058192028,0.0,100273.91058192028
2024-01-17 09:00:00,BUY,235.39778276489017,106.5473582193981,1.0,signal,75191.89869761746,235.39778276489017,100260.37634309754
2024-01-17 10:00:00,SELL,1.3144034023691233,107.21996187285578,1.0,signal,75331.82898030503,234.08337936252104,100442.79547387056
2024-01-17 11:00:00,SELL,0.29736342372444824,107.40035027216344,1.0,signal,75362.76591617116,233.7860159387966,100484.02654704693
2024-01-17 12:00:00,SELL,1.3768998997335018,108.24895597347336,1.0,signal,75510.81389279729,232.4091160390631,100681.44337748604
2024-01-17 13:00:00,SELL,232.4091160390631,108.52954957971741,1.0,signal,100733.07057473708,0.0,100733.07057473708
2024-01-18 04:00:00,BUY,246.70540766992332,102.12933520783065,1.0,signal,75536.21129723097,246.70540766992332,100719.47894091524
2024-01-18 05:00:00,SELL,1.4640551193703857,102.82249193910353,1.0,signal,75685.74909294084,245.24135255055293,100914.69055943817
2024-01-18 06:00:00,BUY,0.4673889830710607,102.66302551014354,1.0,signal,75636.76552584865,245.708741533624,100849.36202772942
2024-01-18 07:00:00,SELL,0.42131019741256637,102.79403624110648,1.0,signal,75679.07370155022,245.28743133621143,100905.7721570404
2024-01-18 08:00:00,SELL,2.038641549104284,103.9445250802922,1.0,signal,75889.97932918082,243.24878978710714,101187.00777418
2024-01-18 09:00:00,SELL,2.446361164815812,105.35576548255882,1.0,signal,76146.71758234678,240.80242862229133,101529.33308766017
2024-01-18 10:00:00,SELL,240.80242862229133,105.31453141183403,1.0,signal,101505.71251553501,0.0,101505.71251553501
2024-01-19 10:00:00,BUY,250.89095176765176,101.19582298233244,1.0,signal,76115.59617258681,250.89095176765176,101492.02430147056
2024-01-19 11:00:00,SELL,250.89095176765176,102.46012477988087,1.0,signal,101820.91439684348,0.0,101820.91439684348
2024-01-22 01:00:00,BUY,247.58419337686283,102.86584077176592,1.0,signal,76351.958183333,247.58419337686283,101807.18678254387
2024-01-22 02:00:00,SELL,4.473881116714551,105.28114696264223,1.0,signal,76821.97351867522,243.11031226014828,102429.70990006044
2024-01-22 03:00:00,SELL,243.11031226014828,105.77058245568809,1.0,signal,102534.89284741532,0.0,102534.89284741532
2024-01-23 16:00:00,BUY,245.1526102404722,104.61459108390832,1.0,signal,76887.35277395556,245.1526102404722,102521.07598580938
2024-01-23 17:00:00,BUY,0.20475457995772217,104.4794448589718,1.0,signal,76864.96012910924,245.35736482042992,102486.9504024713
2024-01-23 18:00:00,SELL,0.43089038614238007,104.61861664501657,1.0,signal,76909.0392852331,244.92647443428754,102545.72656392862
2024-01-23 19:00:00,BUY,1.812817142020947,103.6985324836919,1.0,signal,76720.05280794424,246.7392915763085,102293.76839268082
2024-01-23 20:00:00,SELL,1.3562185385840735,104.35822431838241,1.0,signal,76860.58536641856,245.38307303772442,102481.13742245143
2024-01-23 22:00:00,SELL,2.0239653657835106,105.51720456546846,1.0,signal,77073.14853395335,243.3591076719409,102764.56699027156
2024-01-23 23:00:00,SELL,243.3591076719409,106.13609825810119,1.0,signal,102901.3346978263,0.0,102901.3346978263
2024-01-24 00:00:00,BUY,241.47122766076671,106.58908140166648,1.0,signal,77162.1383565325,241.47122766076671,102887.47203098907
2024-01-24 01:00:00,SELL,241.47122766076671,108.68148820918135,1.0,signal,103404.59073840265,0.0,103404.59073840265
