timestamp,side,quantity,fill_price,fee,reason,cash_after,shares_after,equity_after
2024-01-01 02:00:00,BUY,249.75896494940366,100.14655532011453,1.0,signal,74986.5,249.75896494940366,99986.5
2024-01-01 03:00:00,SELL,249.75896494940366,101.01747444228626,1.0,signal,100215.51985850825,0.0,100215.51985850825
2024-01-01 06:00:00,BUY,255.60003537208985,98.06887103172323,1.0,signal,75148.11295389888,255.60003537208985,100201.99291852594
2024-01-01 07:00:00,BUY,0.5157027785285209,97.78815615299993,1.0,signal,75096.68333006359,256.11573815061837,100129.25284082172
2024-01-01 08:00:00,SELL,0.027971830650415086,97.70331087074582,1.0,signal,75098.41627052925,256.08776631996795,100131.55548309028
2024-01-01 09:00:00,SELL,256.08776631996795,96.89916970358581,1.0,signal,99912.10819818005,0.0,99912.10819818005
2024-01-01 10:00:00,BUY,255.32260048540923,97.87819807396136,1.0,signal,74920.59213511026,255.32260048540923,99898.61918465527
2024-01-01 11:00:00,SELL,1.568655853671828,98.57023072405168,1.0,signal,75074.21490453332,253.7539446317374,100099.31232273101
2024-01-01 12:00:00,SELL,253.7539446317374,98.6648884042037,1.0,signal,100109.81953375018,0.0,100109.81953375018
2024-01-04 00:00:00,BUY,243.75459903370773,102.72613813295312,1.0,signal,75068.85092287092,243.75459903370773,100096.30580630846
2024-01-04 01:00:00,SELL,0.991411781628301,103.16445394509643,1.0,signal,75170.12937795733,242.76318725207943,100227.18955887976
2024-01-04 02:00:00,SELL,0.31594092604689195,103.34233601417444,1.0,signal,75201.7794512975,242.44724632603254,100269.37804613108
2024-01-04 03:00:00,SELL,1.3031659829136686,104.08690240970806,1.0,signal,75336.42196178468,241.14408034311887,100448.91856744053
2024-01-04 04:00:00,SELL,241.14408034311887,103.67341443539577,1.0,signal,100335.65214183922,0.0,100335.65214183922
2024-01-04 05:00:00,BUY,241.37519424503418,103.97280081109182,1.0,signal,75238.19714986169,241.37519424503418,100322.1101853215
2024-01-04 06:00:00,SELL,241.37519424503418,104.54983437011032,1.0,signal,100472.93372923322,0.0,100472.93372923322
2024-01-04 13:00:00,BUY,244.42199648043206,102.81722967202904,1.0,signal,75341.14118020877,244.42199648043206,100459.37461251707
2024-01-04 14:00:00,BUY,0.7759209297063023,102.36544835871855,1.0,signal,75260.71368634846,245.19791741013836,100347.96481309795
2024-01-04 15:00:00,SELL,0.08065218970403976,102.30658988511075,1.0,signal,75267.96493684385,245.11726522043432,100357.62129168818
2024-01-04 16:00:00,SELL,0.9366149473956682,102.82911737478952,1.0,signal,75363.27622520458,244.18065027303865,100484.71769351745
2024-01-04 17:00:00,SELL,0.8710937392964127,103.3191301771168,1.0,signal,75452.27687265142,243.30955653374224,100603.38417114694
2024-01-04 18:00:00,SELL,243.30955653374224,104.03759602308867,1.0,signal,100764.61822386575,0.0,100764.61822386575
2024-01-05 00:00:00,BUY,254.198349422252,99.14993622314267,1.0,signal,75559.86809062133,254.198349422252,100751.02264658776
2024-01-05 01:00:00,BUY,1.8274222989752218,98.19091161045542,1.0,signal,75379.43182918767,256.0257717212272,100506.27233001491
2024-01-05 02:00:00,SELL,0.8244819359083806,98.51434721251492,1.0,signal,75459.65512889219,255.20128978531883,100613.22038251153
2024-01-05 03:00:00,BUY,1.68781233144162,97.74957546124335,1.0,signal,75293.67219003552,256.88910211676045,100391.92373679546
2024-01-05 05:00:00,SELL,1.865823063181324,98.60538462042334,1.0,signal,75476.65239081417,255.02327905357913,100635.90053312504
2024-01-05 06:00:00,BUY,0.6233031027801132,98.38200361407581,1.0,signal,75414.33058270378,255.64658215635924,100552.78432546547
2024-01-05 07:00:00,SELL,1.462987133311941,99.03801325135383,1.0,signal,75558.2219217993,254.1835950230473,100744.65338970257
2024-01-05 08:00:00,SELL,254.1835950230473,98.14308825368408,1.0,signal,100503.58492078492,0.0,100503.58492078492
2024-01-05 14:00:00,BUY,260.51006961591634,96.49707289769749,1.0,signal,75364.1257424736,260.51006961591634,100490.02197266983
2024-01-05 15:00:00,SELL,0.5567737776273134,96.65872284067432,1.0,signal,75416.94278473023,259.953295838289,100556.266020301
2024-01-05 16:00:00,BUY,1.1034652784027799,96.20958420204187,1.0,signal,75309.7788491137,261.0567611166918,100413.38948396497
2024-01-05 18:00:00,BUY,2.606959218581494,94.94406780756069,1.0,signal,75061.26353629316,263.6637203352733,100082.05928032706
2024-01-05 19:00:00,BUY,0.9897190534577476,94.46982911117333,1.0,signal,74966.76494644494,264.65343938873104,99956.0355039039
2024-01-05 21:00:00,SELL,0.6253814674432192,94.67237245108386,1.0,signal,75024.97129365473,264.0280579212878,100033.6382642005
2024-01-05 23:00:00,SELL,264.0280579212878,96.01578008385567,1.0,signal,100374.83123899261,0.0,100374.83123899261
2024-01-06 12:00:00,BUY,261.6411865384702,95.9568139703477,1.0,signal,75267.5765753396,261.6411865384702,100361.28438508775
2024-01-06 13:00:00,SELL,261.6411865384702,95.67663869353984,1.0,signal,100299.52584712987,0.0,100299.52584712987
2024-01-06 15:00:00,BUY,268.42328311517394,93.46215652890645,1.0,signal,75211.1069446165,268.42328311517394,100285.98840639897
2024-01-06 17:00:00,SELL,2.451697551203779,94.50281886420953,1.0,signal,75441.79927420775,265.97158556397017,100589.43766698262
2024-01-06 19:00:00,SELL,265.97158556397017,99.25655402402137,1.0,signal,101840.22232559258,0.0,101840.22232559258
2024-01-07 04:00:00,BUY,264.51682168162,96.29930318703364,1.0,signal,76366.43671640374,264.51682168162,101826.49229780189
2024-01-07 05:00:00,SELL,264.51682168162,96.38299844005776,1.0,signal,101860.36112791236,0.0,101860.36112791236
2024-01-07 09:00:00,BUY,272.8127227540232,93.38942322748896,1.0,signal,76381.53830079328,272.8127227540232,101846.62858277137
2024-01-07 10:00:00,BUY,0.011884303213093972,93.36721284045095,1.0,signal,76379.42869652572,272.8246070572363,101839.57178020925
2024-01-07 11:00:00,SELL,3.616553738719233,94.95089149889097,1.0,signal,76721.82369817076,269.20805331851705,102296.15552535851
2024-01-07 12:00:00,SELL,269.20805331851705,95.10307358587505,1.0,signal,102323.33700283186,0.0,102323.33700283186
2024-01-08 06:00:00,BUY,276.30096277238493,92.62951678137,1.0,signal,76728.71233499853,276.30096277238493,102309.5465857065
2024-01-08 07:00:00,SELL,0.45612810843630314,92.72440220301662,1.0,signal,76770.00654118128,275.84483466394863,102360.34910746902
2024-01-08 08:00:00,SELL,3.2789370768986146,94.21642245142422,1.0,signal,77077.93626201,272.56589758705,102770.96653005715
2024-01-08 09:00:00,SELL,272.56589758705,94.39542575269085,1.0,signal,102805.91021040392,0.0,102805.91021040392
2024-01-09 17:00:00,BUY,266.1830373819038,96.60393293387764,1.0,signal,77090.58191902665,266.1830373819038,102792.05947162762
2024-01-09 18:00:00,SELL,1.9062053039762645,97.42024301401234,1.0,signal,77275.28490297461,264.2768320779275,103034.0775032798
2024-01-09 19:00:00,BUY,2.600458160183223,96.25349947475087,1.0,signal,77023.9817048193,266.87729023811073,102699.01730277725
2024-01-09 22:00:00,BUY,1.3883792442771323,95.58904796866226,1.0,signal,76890.2678546394,268.26566948238786,102520.7125807736
2024-01-09 23:00:00,SELL,2.059422392194108,96.47972335434477,1.0,signal,77087.96035730804,266.20624709019376,102784.31360839382
2024-01-10 00:00:00,SELL,266.20624709019376,97.02783955629948,1.0,signal,102916.37738885998,0.0,102916.37738885998
2024-01-10 21:00:00,BUY,266.48809230561113,96.59703242900427,1.0,signal,77173.41849447138,266.48809230561113,102902.51284168637
2024-01-10 22:00:00,BUY,2.048696767019294,95.59975074477858,1.0,signal,76976.5635941927,268.5367890726304,102635.7840850939
2024-01-10 23:00:00,BUY,1.0080460665004125,95.12228789709546,1.0,signal,76879.67594604152,269.54483513913084,102506.5839013434
2024-01-11 00:00:00,BUY,1.7238451692096532,94.31673454959929,1.0,signal,76716.08849881256,271.2686803083405,102288.47841611577
2024-01-11 01:00:00,BUY,0.12795791711567972,94.2561242068901,1.0,signal,76703.02768148365,271.3966382254562,102271.03891777653
