timestamp,side,quantity,fill_price,fee,reason,cash_after,shares_after,equity_after
2024-01-02 00:00:00,BUY,255.05035121602427,98.06887103172323,1.0,signal,74986.5,255.05035121602427,99986.5
2024-01-02 04:00:00,BUY,0.5145882260907229,97.78815615299993,1.0,signal,74935.17936619255,255.564939442115,99913.91420417107
2024-01-02 08:00:00,SELL,0.02791717425486695,97.70331087074582,1.0,signal,74936.90696654741,255.53702226786012,99916.20974355735
2024-01-02 12:00:00,SELL,255.53702226786012,96.89916970358581,1.0,signal,99697.23225282977,0.0,99697.23225282977
2024-01-02 16:00:00,BUY,254.77349101171288,97.87819807396136,1.0,signal,74759.46203559072,254.77349101171288,99683.77009879817
2024-01-02 20:00:00,SELL,1.5652876763187464,98.57023072405168,1.0,signal,74912.75280299498,253.20820333539413,99884.02946531853
2024-01-03 00:00:00,SELL,253.20820333539413,98.6648884042037,1.0,signal,99894.51192811056,0.0,99894.51192811056
2024-01-13 00:00:00,BUY,243.23035256791624,102.72613813295312,1.0,signal,74907.39713209191,243.23035256791624,99881.02511411955
2024-01-13 04:00:00,SELL,0.9892847475315136,103.16445394509643,1.0,signal,75008.4561528672,242.24106782038473,100011.62522216892
2024-01-13 08:00:00,SELL,0.3152666216370221,103.34233601417444,1.0,signal,75040.03654201447,241.9258011987477,100053.72082213388
2024-01-13 12:00:00,SELL,1.300368353308528,104.08690240970806,1.0,signal,75174.38785590196,240.62543284543918,100232.87304437319
2024-01-13 16:00:00,SELL,240.62543284543918,103.67341443539577,1.0,signal,100119.84807898368,0.0,100119.84807898368
2024-01-13 20:00:00,BUY,240.8560393237407,103.97280081109182,1.0,signal,75076.37107822788,240.8560393237407,100106.3330979738
2024-01-14 00:00:00,SELL,240.8560393237407,104.54983437011032,1.0,signal,100256.83009656574,0.0,100256.83009656574
2024-01-15 04:00:00,BUY,243.8962779671695,102.81722967202904,1.0,signal,75179.09046866224,243.8962779671695,100243.29799280368
2024-01-15 08:00:00,BUY,0.7742467736519529,102.36544835871855,1.0,signal,75098.83435053706,244.67052474082146,100132.12567013438
2024-01-15 12:00:00,SELL,0.08048396876824881,102.30658988511075,1.0,signal,75106.06839092216,244.59004077205321,100141.75922758946
2024-01-15 16:00:00,SELL,0.9346056030857142,102.82911737478952,1.0,signal,75201.173060181,243.6554351689675,100268.58010569893
2024-01-15 20:00:00,SELL,0.8692252816275641,103.3191301771168,1.0,signal,75289.98066020671,242.78620988733994,100386.98918902999
2024-01-16 00:00:00,SELL,242.78620988733994,104.03759602308867,1.0,signal,100547.8742844426,0.0,100547.8742844426
2024-01-17 00:00:00,BUY,253.6515706757059,99.14993622314267,1.0,signal,75397.33722904639,253.6515706757059,100534.30580015705
2024-01-17 04:00:00,BUY,1.823486047995857,98.19091161045542,1.0,signal,75217.28747168473,255.47505672370175,100290.07978895918
2024-01-17 08:00:00,SELL,0.8227139190163939,98.51434721251492,1.0,signal,75297.33659635928,254.65234280468536,100396.79564342396
2024-01-17 12:00:00,BUY,1.6841762827183402,97.74957546124335,1.0,signal,75131.70907972167,256.3365190874037,100175.97286383623
2024-01-17 20:00:00,SELL,1.8618150222393695,98.60538462042334,1.0,signal,75314.29406608167,254.47470406516433,100419.42270091301
2024-01-18 00:00:00,BUY,0.6219568595726344,98.38200361407581,1.0,signal,75252.10470407539,255.09666092473697,100336.48313189762
2024-01-18 04:00:00,SELL,1.459845529033231,99.03801325135383,1.0,signal,75395.68490492471,253.63681539570374,100527.9373153208
2024-01-18 08:00:00,SELL,253.63681539570374,98.14308825368408,1.0,signal,100287.38526268864,0.0,100287.38526268864
2024-01-19 08:00:00,BUY,259.9496698249438,96.49707289769749,1.0,signal,75202.00302385865,259.9496698249438,100273.8493395308
2024-01-19 12:00:00,SELL,0.5555816271478307,96.65872284067432,1.0,signal,75254.7048343725,259.39408819779595,100339.94873394248
2024-01-19 16:00:00,BUY,1.1010859270700166,96.20958420204187,1.0,signal,75147.76981515838,260.49517412486597,100197.37740055753
2024-01-19 20:00:00,BUY,2.8035340150398724,94.84720082827438,1.0,signal,74880.86246140499,263.29870813990584,99841.52757761773
2024-01-20 00:00:00,SELL,0.20445802195018814,94.84917118806288,1.0,signal,74899.25513532972,263.09425011795565,99866.01008083548
2024-01-20 04:00:00,BUY,0.9878768176117205,94.46982911117333,1.0,signal,74804.93058118704,264.0821269355674,99740.25632123525
2024-01-20 08:00:00,SELL,0.5216615688964907,94.62330823559844,1.0,signal,74853.2919246154,263.5604653666709,99804.73079715995
2024-01-20 12:00:00,SELL,0.10514773750611539,94.67237245108386,1.0,signal,74862.24651038297,263.45531762916477,99816.66367377155
2024-01-20 16:00:00,SELL,3.1750981239207476,96.21721624065337,1.0,signal,75166.74561315755,260.280219505244,100222.71175953152
2024-01-20 20:00:00,SELL,260.280219505244,96.01578008385567,1.0,signal,100156.75392935073,0.0,100156.75392935073
2024-01-23 12:00:00,BUY,268.04119450026525,93.46215652890645,1.0,signal,75104.04585277187,268.04119450026525,100143.23433510955
2024-01-24 00:00:00,SELL,6.392997838893564,96.41813668764999,1.0,signal,75719.44679224616,261.6481966613717,100959.69850787724
2024-01-24 04:00:00,SELL,261.6481966613717,99.25655402402137,1.0,signal,101688.74515945336,0.0,101688.74515945336
2024-01-25 12:00:00,BUY,267.01811933265805,95.25532367082857,1.0,signal,76252.8477764451,267.01811933265805,101675.03406630844
