timestamp,side,quantity,fill_price,fee,reason,cash_after,shares_after,equity_after
2024-01-05 16:00:00,BUY,247.8674540564846,100.91078756269508,1.0,signal,74986.5,247.8674540564846,99986.5
2024-01-05 20:00:00,SELL,0.8860479770575012,101.2744805229901,1.0,signal,75075.23404859494,246.9814060794271,100100.66036128293
2024-01-06 00:00:00,SELL,3.9396960800652323,103.47380534956164,1.0,signal,75481.88939392004,243.04170999936187,100642.92050177255
2024-01-06 04:00:00,BUY,0.6858082803460661,103.18745029055067,1.0,signal,75410.12258608297,243.72751827970794,100547.17523668431
2024-01-06 08:00:00,BUY,0.8832684620079192,102.68983631421018,1.0,signal,75318.41989229787,244.61078674171586,100424.90829929135
2024-01-06 12:00:00,BUY,1.44668707504988,101.884981382497,1.0,signal,75170.02420659011,246.05747381676574,100227.05682912427
2024-01-06 20:00:00,SELL,3.287777050995061,103.62790420336445,1.0,signal,75509.72965187265,242.76969676577068,100680.02968181073
2024-01-07 00:00:00,BUY,0.15015304744395053,103.64450391993083,1.0,signal,75493.16711375826,242.91984981321463,100657.89207747113
2024-01-07 08:00:00,BUY,2.9565809218584604,101.98805626468483,1.0,signal,75190.63117234867,245.8764307350731,100254.55846067303
2024-01-07 12:00:00,SELL,1.2493818041298255,102.57954875587691,1.0,signal,75317.79219404011,244.62704893094326,100424.07762957586
2024-01-07 16:00:00,SELL,1.4103779257977749,103.3727493954334,1.0,signal,75462.58683791646,243.21667100514549,100617.14009515155
2024-01-07 20:00:00,SELL,1.0421255814331971,103.96523472085775,1.0,signal,75569.93166859877,242.1745454237123,100760.26029130339
2024-01-08 00:00:00,BUY,1.1591146312057674,103.40788176566504,1.0,signal,75449.0700798622,243.33366005491806,100599.11340676424
2024-01-08 04:00:00,SELL,0.4797510441357531,103.57535007300235,1.0,signal,75497.76046220645,242.8539090107823,100664.02223548193
2024-01-08 08:00:00,SELL,0.2692516758410193,103.72728041332725,1.0,signal,75524.68920628817,242.58465733494128,100699.9235988368
2024-01-08 12:00:00,SELL,0.45377441764142645,103.98523833141233,1.0,signal,75570.87504725531,242.13088291729986,100761.50793124802
2024-01-08 16:00:00,SELL,1.6247914634647032,104.9225911945497,1.0,signal,75740.3523777528,240.50609145383515,100987.4982641057
2024-01-08 20:00:00,SELL,0.45885553618524,105.18867021547814,1.0,signal,75787.61878142513,240.0472359176499,101050.49975699167
2024-01-09 00:00:00,SELL,1.269727142392668,105.93436696545064,1.0,signal,75921.12652247335,238.77750877525725,101228.5244591359
2024-01-09 04:00:00,SELL,0.17709233607186547,106.03773673500446,1.0,signal,75938.90499298353,238.60041643918538,101252.20978862212
2024-01-09 08:00:00,SELL,0.571619620505885,106.37612372285766,1.0,signal,75998.71167245688,238.0287968186795,101331.95903612551
2024-01-09 12:00:00,SELL,1.1751913325009582,107.07957650414035,1.0,signal,76123.55066265241,236.85360548617854,101498.42186719342
2024-01-09 16:00:00,BUY,2.569391284862377,105.65698828237396,1.0,signal,75851.07651777488,239.4229967710409,101135.14724677912
2024-01-09 20:00:00,BUY,0.5189694309951847,105.35093039924992,1.0,signal,75795.40260537078,239.9419662020361,101060.87924825921
2024-01-10 00:00:00,BUY,0.7935345341129789,104.8869937107286,1.0,signal,75711.17115368202,240.73550073614908,100948.57540321883
2024-01-10 04:00:00,BUY,1.1035743712975261,104.24836004033558,1.0,signal,75595.12533529171,241.8390751074466,100793.85294510965
2024-01-10 12:00:00,SELL,2.287853068667175,105.47310661179758,1.0,signal,75835.43230591537,239.55122203877943,101114.28331250124
2024-01-10 16:00:00,BUY,1.5116626164214608,104.69617341954165,1.0,signal,75676.16701447467,241.0628846552009,100901.9157169993
2024-01-10 20:00:00,SELL,1.7895720520384657,105.63564416846184,1.0,signal,75864.20961097763,239.27331260316242,101152.6443374977
2024-01-11 00:00:00,BUY,3.0133752212009597,103.9935661332853,1.0,signal,75549.83797562726,242.28668782436338,100733.50283667432
2024-01-11 04:00:00,BUY,0.5529257998343553,103.67650531799654,1.0,signal,75491.51256100027,242.83961362419774,100655.69296412807
2024-01-11 08:00:00,SELL,0.3528621144794215,103.77252052704733,1.0,signal,75527.12995201831,242.48675150971832,100703.17937530922
2024-01-11 12:00:00,SELL,1.1162664705988732,104.41198997234939,1.0,signal,75642.68155555295,241.37048503911944,100857.26150905534
2024-01-11 16:00:00,SELL,1.334467909479514,105.1859193945151,1.0,signal,75782.04878951402,240.03601712963993,101043.08845892748
2024-01-11 20:00:00,SELL,1.4726646532741938,106.05196475366945,1.0,signal,75937.22776941703,238.56335247636574,101249.99640207412
2024-01-12 00:00:00,BUY,0.5695459595895045,105.81971738635679,1.0,signal,75875.95857693473,239.13289843595524,101168.28814242512
2024-01-12 04:00:00,BUY,0.7763431804153811,105.36220394124429,1.0,signal,75793.16134843141,239.90924161637062,101057.89542396694
2024-01-12 08:00:00,SELL,1.5861386201109156,106.19155022763958,1.0,signal,75960.59586737692,238.3231029962597,101281.15590963227
2024-01-12 16:00:00,BUY,2.544494624351472,104.80433075709254,1.0,signal,75692.92181115675,240.86759762061118,100924.27350500663
2024-01-12 20:00:00,BUY,2.012596118933061,103.64803797612761,1.0,signal,75483.32017219097,242.88019373954424,100644.794979153
2024-01-13 00:00:00,BUY,1.6320793542063257,102.72613813295312,1.0,signal,75314.66296300683,244.51227309375057,100419.91187957952
2024-01-13 04:00:00,SELL,0.9642850881071183,103.16445394509643,1.0,signal,75413.1429075688,243.54798800564345,100551.20713170998
2024-01-13 08:00:00,SELL,0.31695069296910106,103.34233601417444,1.0,signal,75444.89733258155,243.23103731267435,100593.53523857714
