timestamp,side,quantity,fill_price,fee,reason,cash_after,shares_after,equity_after
2024-02-15 20:00:00,BUY,251.26075398147393,99.54797796174819,1.0,signal,74986.5,251.26075398147393,99986.5
2024-02-16 00:00:00,SELL,251.26075398147393,98.71946548228699,1.0,signal,99789.82732972752,0.0,99789.82732972752
2024-03-16 16:00:00,BUY,231.51201681566081,107.8126781674672,1.0,signal,74828.89676887942,231.51201681566081,99776.3536013113
2024-03-16 20:00:00,SELL,231.51201681566081,107.90976399387814,1.0,signal,99810.30386520413,0.0,99810.30386520413
2024-08-11 04:00:00,BUY,256.6740668514438,97.26363306010691,1.0,signal,74844.25161091995,256.6740668514438,99796.82757722097
2024-08-11 08:00:00,SELL,256.6740668514438,96.42029385844671,1.0,signal,99591.84056257876,0.0,99591.84056257876
2024-08-24 04:00:00,BUY,233.14739005020934,106.8440402242995,1.0,signal,74680.43144186374,233.14739005020934,99578.39158250843
2024-08-24 08:00:00,SELL,1.7644172820209292,107.80583781974691,1.0,signal,74869.64592521565,231.3829727681884,99826.55961856055
2024-08-24 12:00:00,SELL,0.1031686117669608,107.86838912459152,1.0,signal,74879.77455717517,231.27980415642145,99840.03459860008
2024-08-24 16:00:00,SELL,231.27980415642145,107.66643128370116,1.0,signal,99779.84569869039,0.0,99779.84569869039
2024-08-31 04:00:00,BUY,217.50360502213428,114.74492067772917,1.0,signal,74821.41179330545,217.50360502213428,99766.37321797805
2024-08-31 08:00:00,SELL,217.50360502213428,115.76846612055517,1.0,signal,100000.47052240901,0.0,100000.47052240901
